@relation 'mMTC-weka.filters.unsupervised.attribute.StringToNominal-R11,15,17,42,46'

@attribute X numeric
@attribute Seq numeric
@attribute Dur numeric
@attribute RunTime numeric
@attribute Mean numeric
@attribute Sum numeric
@attribute Min numeric
@attribute Max numeric
@attribute Proto {tcp}
@attribute sTos numeric
@attribute dTos {0,NA}
@attribute sDSb {cs0}
@attribute dDSb {cs0,ef}
@attribute sTtl numeric
@attribute dTtl {64,NA,47,53,63,116,117,62,52,54,59}
@attribute sHops numeric
@attribute dHops {0,NA,17,11,1,12,2,10,5}
@attribute Cause {Status,Start}
@attribute TotPkts numeric
@attribute SrcPkts numeric
@attribute DstPkts numeric
@attribute TotBytes numeric
@attribute SrcBytes numeric
@attribute DstBytes numeric
@attribute Offset numeric
@attribute sMeanPktSz numeric
@attribute dMeanPktSz numeric
@attribute Load numeric
@attribute SrcLoad numeric
@attribute DstLoad numeric
@attribute Loss numeric
@attribute SrcLoss numeric
@attribute DstLoss numeric
@attribute pLoss numeric
@attribute SrcGap numeric
@attribute DstGap numeric
@attribute Rate numeric
@attribute SrcRate numeric
@attribute DstRate numeric
@attribute State {CON,ACC,FIN,REQ,RST}
@attribute SrcWin numeric
@attribute DstWin {68608,NA,134,64256,66816,5549,32256,140,154624,154,31104,2307,1050,239872,268544,173,144,35456,87552,67840,457,171520,268032,250368,254976,4459,72448,119040,33280,235008,197120,98560,8290304,879,177,2056,65024,64896,64240,8340480}
@attribute sVid {NA}
@attribute dVid {NA}
@attribute SrcTCPBase numeric
@attribute DstTCPBase {2623059431,NA,1618367425,529769650,3273577305,3442218893,1179797830,2623058727,2646845546,3441991458,3796999830,4073124279,98961977,756645181,3442102868,3441975142,1983668627,3442251959,3441351988,3577407314,2646845018,3913209256,24250418,4073128551,2646847274,2623059831,3441043043,3442035050,3441763919,3368322417,1618368833,3439776570,2286857734,1552586432,4236896213,439571066,3577412242,3797002468,4269091479,3577408130,3704604840,692682252,4073125735,3940739406,3442224041,3940737550,3439708558,3441283855,2646842778,3577406866,3441526479,3442263742,1656426876,300625156,2047070633,3441197362,1618366209,1509796360,600545481,281349486,4186203202,3441679730,3577409170,768703832,3577412002,3577410242,3441953195,3940739710,2623061159,2185790700,3577410850,1618367985,3439419018,3442477472,3940738830,2623062439,3441207803,3577408738,1552588128,1552585152,3441614351,4186204610,3577407810,3440982876,3441521253,1673974281,540232519,2646841354,3141419241,3441125372,874839893,4214115615,4186203650,2646841882,1084444347,2045176943,3441784812,657945014,2646844218,3442124327,1618366849,2100118556,2065148897,3441158586,2623060855,3753329624,3439871217,3531690109,3439864606,4073125239,1618366337,3442515505,1552585856,3441334394,3442057947,2646841210,3442164456,839432280,4186204098,4073124855,2623061687,2646842266,3940740654,1285846413,3442024676,3441019802,1444633489,3439954723,3940737886,756521142,3441925232,3441642283,1552585600,2623060343,3940738318,2428864111,3441295688,1552587248,1615481983,3940740238,3442069638,4105726333,1128974712,3577409842,3439647754,2646843610,3593292603,962388224,2839484865,3638912401,159942573,3323186389,1885976398,148643644,2778664688,815989983,4063690350,1793645307,2076573445,2485182084,4249469255,1770455180,1270254236,2304673556,3222166808,303629319,413781185,3949837814,3745700385,903058259,3367101079,797401319,208389319,217701467,3192194173,1242701635,2325284512,3443415128,1570665862,231587869,2295422330,3770882414,3492268361,2417296601,3896695899,3007803862,1816741251,1246870264,2863574280,217518455,286199307,2619245964,3664789015,2615705310,1816584808,3679354734,3770828215,4082246075,3322347925,2760399599,4010522256,3240126856,3985396105,2108050575,2879777071,592495768,927077980,1993368014,84397867,3182779537,2297706118,2567675299,172856051,2147325254,1019199526,3904310848,4100043985,2486941597,524082337,2047566919,357044174,312834748,984125613,1937526000,1170206457,3265196299,1891533617,2563185787,2535454543,393441307,776064307,523870518,3134247307,973055414,2301859857,763929041,3745196438,76467660,1817362642,530492530,2718763902,3683555807,1321992673,408190634,4164207139,967510774,881782116,3875667404,1805713927,1774819050,4291264145,3812407581,293631260,42770686,3047371703,2756002450,1516998667,884062204,3060803329,623700093,2122940027,3241340223,1511629268,903415644,637746245,4102078946,2234694459,2975324776,2937466254,2017422222,3552433119,4252005320,2059268501,4150003274,4143569582,221974601,4127135294,3609927,3432934240,2905999387,277587685,2698876801,1795422488,113290994,3690452508,152788678,3734478476,3320807156,865045336,3486807883,3603138898,3655079853,3078765745,3550200254,2296221915,1478906598,148517648,806315053,1137659642,2803529972,4183012070,3203251038,608906108,1548742166,3469907244,4127285479,1481456278}
@attribute TcpRtt numeric
@attribute SynAck numeric
@attribute AckDat numeric
@attribute UniqueID numeric
@attribute predicted {2:mMTC}
@attribute Label {Benign,Malicious}

@data
443729.268731,842.613339,1.852912,1.848649,1.836022,1.840347,1.840017,1.843662,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.778605,3.14411,5,1534.198232,225.289644,1294,234065.375391,74.986822,258.799988,5376.950361,894.137097,4483.505023,2,0,2,18.583064,0,0,4.114294,1.240824,2.177764,RST,64128,65024,NA,NA,205947365,1552585856,0.013957,0.001489,0.01249,2040647.346939,2:mMTC,Malicious
479052.821779,686.232176,3.70304,2.152676,2.339645,3.894185,2.253167,3.676606,tcp,0,0,cs0,cs0,63,59,1,5,Status,22.163372,21.969542,13.279576,2402.043496,2225.777618,2504.122621,221618.294898,84.963692,174.942896,11749.956498,1819.306794,4601.926549,12.374327,0.440234,5.063083,21.392583,0,0,7.945593,8.972256,4.320957,RST,64128,65024,NA,NA,205947365,1552585856,0.019571,0.005013,0.014261,2086028.90762,2:mMTC,Malicious
443728.558434,841.226977,1.843906,1.838191,1.852026,1.837189,1.842308,1.839666,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594.935572,306.83389,1294,232160.697216,76.760886,258.799988,5470.127607,992.371347,4534.663774,1.332854,0,1.819282,13.0868,0,0,4.375579,1.625315,2.183929,RST,64128,65024,NA,NA,205947365,1552585856,0.013945,0.001485,0.012479,2046400.622701,2:mMTC,Malicious
466899.258407,671.840124,2.658723,3.155803,3.319689,2.353717,2.31455,2.593069,tcp,0,0,cs0,cs0,63,59,1,5,Status,14.164648,8.641403,10.982738,6465.928722,3162.87739,1545.388391,212863.527177,92.768896,119.361561,11506.72809,5414.769767,5718.014136,13.201969,10.580883,3.137955,18.256557,0,0,13.547131,2.520739,3.809117,RST,64128,65024,NA,NA,205947365,1552585856,0.052028,0.034877,0.01555,2096834.324137,2:mMTC,Malicious
455179.171181,175.627011,3.805223,3.816468,3.502375,3.567346,3.73264,3.508827,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.569456,7.609129,4.286511,1093.143299,644.815112,358.472833,75305.246161,104.278108,67.667768,2067.25459,1396.513888,594.066591,1,1,0,7.132332,0,0,3.220358,1.70708,1.23996,CON,64256,65024,NA,NA,3958827994,967510774,0.037626,0.001305,0.03288,2052605.984147,2:mMTC,Malicious
455142.78803,163.983932,3.95148,3.965187,3.960157,3.96165,3.95565,3.966888,tcp,0,0,cs0,cs0,63,59,1,5,Start,14,8,6,1195.815061,788.972093,404,67631.68105,98.998204,67.333336,2078.717079,1397.566668,681.591205,1,1,0,6.666667,0,0,3.277243,1.767083,1.26071,CON,64256,65024,NA,NA,3958827994,967510774,0.031098,0.001044,0.019572,2040939.09394,2:mMTC,Malicious
455164.409119,185.145517,3.459985,3.535328,3.330325,3.264566,3.698071,3.099247,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.649182,6.423443,4.293306,992.154418,676.172055,293.248798,76136.064941,98.868312,67.690913,2016.603346,1442.985338,599.833324,1,1,0,7.953104,0,0,3.094883,1.748905,1.162483,CON,64256,65024,NA,NA,3958827994,967510774,0.033246,0.001336,0.035282,2055850.955881,2:mMTC,Malicious
455163.612502,178.610151,3.366127,3.387831,3.446774,3.569038,3.773335,3.653218,tcp,0,0,cs0,cs0,63,59,1,5,Start,14,8,6,1221.643792,809.489189,404,71260.313793,101.328417,67.333336,2153.747679,1572.321539,789.691689,1,1,0,6.666667,0,0,3.608963,2.091123,1.507093,CON,64256,65024,NA,NA,3958827994,967510774,0.033472,0.000937,0.034303,2032426.825085,2:mMTC,Malicious
455171.67175,189.18673,3.306845,3.168204,3.460606,3.408401,3.159532,3.619712,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.405869,7.614883,5.809125,1074.724891,722.542925,315.48041,70677.472679,115.209185,67.820897,2135.294319,1398.356126,606.845903,1,1,0,8.398891,0,0,3.091629,1.761335,1.220305,CON,64256,65024,NA,NA,3958827994,967510774,0.037152,0.001219,0.03527,2010306.877439,2:mMTC,Malicious
455276.109532,217.777765,3.580611,3.735519,3.819359,3.78308,3.767787,3.87837,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.027589,7.906401,5.509095,1094.381577,706.613329,375.725083,92945.771126,99.364285,68.028728,2068.456191,1397.129996,667.048693,1.048622,1,0.167319,11.491245,0,0,3.272376,1.77191,1.239349,CON,64256,65024,NA,NA,3958827994,967510774,0.927565,0.064722,0.027534,2047093.101533,2:mMTC,Malicious
455162.828851,170.161106,2.92698,3.44982,3.819474,3.046363,3.271634,3.774975,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.347723,6.404898,5.313318,1122.989335,783.777782,382.49769,72865.917061,103.407378,67.397456,2079.681146,1413.638116,603.645911,1,1,0,8.993289,0,0,3.090916,1.743378,1.172168,CON,64256,65024,NA,NA,3958827994,967510774,0.031223,0.001182,0.030842,2023656.043635,2:mMTC,Malicious
455157.029874,187.374686,3.765294,3.86981,3.389726,3.658356,3.03128,3.559317,tcp,0,0,cs0,cs0,63,59,1,5,Start,12.973566,6.327735,5.124334,1174.063289,750.774247,291.453065,75425.094237,98.954949,67.776421,2033.521962,1418.177348,608.723596,1,1,0,7.378845,0,0,3.119893,1.757398,1.215077,CON,64256,65024,NA,NA,3958827994,967510774,0.035415,0.001335,0.035541,2057273.870348,2:mMTC,Malicious
455149.103533,165.746128,3.968881,3.953215,3.966044,3.969607,3.960732,3.954307,tcp,0,0,cs0,cs0,63,59,1,5,Start,14,8,6,1191.843052,790.654153,404,66391.634828,98.285972,67.333336,2084.764182,1400.779736,680.09927,1,1,0,6.666667,0,0,3.282518,1.763252,1.259467,CON,64256,65024,NA,NA,3958827994,967510774,0.037583,0.001113,0.023782,2043362.805706,2:mMTC,Malicious
455159.611868,188.396307,3.635583,3.772655,3.923375,3.38501,3.888873,2.980753,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.689498,7.29352,4.487099,1104.638527,728.796149,312.448243,71589.910319,110.08323,67.794757,2134.036719,1435.888846,605.310805,1,1,0,8.62245,0,0,3.093239,1.728051,1.232501,CON,64256,65024,NA,NA,3958827994,967510774,0.035827,0.001387,0.029686,2022301.761836,2:mMTC,Malicious
455160.534954,174.305186,3.400162,3.664767,3.411339,3.901431,3.403253,3.495413,tcp,0,0,cs0,cs0,63,59,1,5,Start,14,8,6,1198.411914,808.070064,404,72163.248644,99.505426,67.333336,2578.249365,1423.113886,821.807239,1,1,0,6.666667,0,0,3.342642,2.073841,1.478765,CON,64256,65024,NA,NA,3958827994,967510774,0.037487,0.001097,0.034878,2030853.666661,2:mMTC,Malicious
455169.894793,197.763154,3.454757,3.471747,3.012862,3.088169,3.032116,3.112427,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.850892,7.784313,4.660859,1041.111435,664.816277,325.260317,71212.849488,106.915907,67.980945,2032.098055,1432.970743,554.73241,1,1,0,8.43021,0,0,3.093843,1.743097,1.04488,CON,64256,65024,NA,NA,3958827994,967510774,0.033745,0.001341,0.030853,2050408.22821,2:mMTC,Malicious
443686.612473,808.102946,1.833692,1.827371,1.828233,1.833793,1.832287,1.827534,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.985414,3.552213,5,1563.735908,248.950875,1294,225205.292338,74.215558,258.799988,5179.536912,895.239033,4536.144441,1.778802,0,1.831987,16.341363,0,0,4.024991,1.460489,2.186711,RST,64128,65024,NA,NA,205947365,1552585856,0.015385,0.001437,0.012751,2067295.160102,2:mMTC,Malicious
456419.582772,634.571784,2.974954,2.239051,3.890056,1.887716,3.652557,2.908776,tcp,0,0,cs0,cs0,63,59,1,5,Status,25.741259,23.774317,10.844097,6559.23478,2743.017725,2250.337038,199853.334002,91.665953,256.32393,10375.736037,5799.026199,5113.548376,19.557947,4.91872,7.045281,22.34267,0,0,5.935164,1.739965,5.235576,RST,64128,65024,NA,NA,205947365,1552585856,0.053679,0.030114,0.018194,2075745.679329,2:mMTC,Malicious
443686.842642,807.194289,1.829723,1.831408,1.833188,1.828659,1.83032,1.833182,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.293758,3.62191,5,1541.51941,248.621732,1294,225358.299003,74.791794,258.799988,5224.433756,657.634805,4524.331746,1.566833,0,1.173253,13.72054,0,0,3.899337,1.244529,2.18579,RST,64128,65024,NA,NA,205947365,1552585856,0.016449,0.001428,0.018706,2108360.47059,2:mMTC,Malicious
443742.62629,843.257668,1.83501,1.840567,1.842898,1.837531,1.840165,1.848882,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.394123,3.659155,5,1601.787774,231.201579,1294,230063.775974,75.050613,258.799988,5193.969099,660.311126,4519.045236,1.521917,0,1.511193,15.329859,0,0,4.303542,1.342163,2.167929,RST,64128,65024,NA,NA,205947365,1552585856,0.013977,0.001452,0.012478,2130406.075193,2:mMTC,Malicious
443686.446915,807.321236,1.827556,1.829357,1.832221,1.830454,1.832659,1.828393,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.970458,3.380899,5,1589.617432,285.43586,1294,225415.828765,74.867933,258.799988,5411.062555,743.332907,4532.339413,1.494976,0,1.247303,12.787496,0,0,4.083105,1.568789,2.188039,RST,64128,65024,NA,NA,205947365,1552585856,0.014081,0.001487,0.018034,2042739.636316,2:mMTC,Malicious
443686.018522,808.968977,1.831029,1.829084,1.82778,1.829572,1.83165,1.829117,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.041468,3.7349,5,1542.279686,236.305589,1294,225650.401263,74.675185,258.799988,5188.107372,664.994925,4532.587831,1.202345,0,1.767409,18.638639,0,0,4.024053,1.566551,2.188247,RST,64128,65024,NA,NA,205947365,1552585856,0.01399,0.001509,0.012479,2057372.983328,2:mMTC,Malicious
443686.489172,807.194526,1.830924,1.829502,1.831569,1.827031,1.829671,1.831035,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.531079,3.078001,5,1570.855489,247.6178,1294,225269.262679,74.600227,258.799988,5335.818808,788.579963,4519.987812,1.629277,0,1.105832,14.366776,0,0,3.887253,1.145845,2.189388,RST,64128,65024,NA,NA,205947365,1552585856,0.020422,0.001488,0.012567,2082860.45702,2:mMTC,Malicious
443686.292894,807.274716,1.830489,1.831406,1.831478,1.827858,1.829028,1.831807,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.826544,3.274386,5,1562.727401,261.884127,1294,225868.582136,74.571588,258.799988,5428.810111,915.531858,4519.362829,1.468636,0,1.13687,10.017507,0,0,4.028449,1.126204,2.188752,RST,64128,65024,NA,NA,205947365,1552585856,0.01399,0.001521,0.012482,2053953.780835,2:mMTC,Malicious
443732.092252,825.795378,1.839206,1.842951,1.853018,1.837514,1.847763,1.836308,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.09589,3.900958,5,1524.952555,297.601823,1294,230401.220692,74.597345,258.799988,5225.314105,841.043685,4473.814846,2,0,2,19.598972,0,0,4.008026,1.150071,2.168481,RST,64128,65024,NA,NA,205947365,1552585856,0.01393,0.001478,0.012485,2039734.681138,2:mMTC,Malicious
443686.091277,808.705146,1.831012,1.829596,1.827127,1.828619,1.83047,1.833138,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.179559,3.289641,5,1550.261246,277.53462,1294,225177.019438,74.364702,258.799988,5189.904897,866.026417,4519.91071,1.550364,0,1.921307,12.339934,0,0,3.830177,1.46191,2.182375,RST,64128,65024,NA,NA,205947365,1552585856,0.014142,0.001501,0.017087,2046049.716744,2:mMTC,Malicious
443689.755993,810.796935,1.832422,1.831644,1.829058,1.830699,1.827651,1.833794,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.675214,3.318376,5,1526.221957,278.77624,1294,225223.217278,74.10087,258.799988,5170.01289,868.527343,4533.372525,1.791385,0,1.234618,14.791381,0,0,4.027514,1.618591,2.183652,RST,64128,65024,NA,NA,205947365,1552585856,0.013988,0.001515,0.012476,2052868.562008,2:mMTC,Malicious
443686.153455,807.77916,1.831399,1.829671,1.832843,1.828641,1.832922,1.82849,tcp,0,0,cs0,cs0,63,59,1,5,Status,8.220116,3.175693,5,1535.754877,287.376973,1294,225220.824403,74.090367,258.799988,5326.918646,835.160084,4530.900803,1.000315,0,1.412959,17.043919,0,0,4.354293,1.436252,2.183954,RST,64128,65024,NA,NA,205947365,1552585856,0.019751,0.001461,0.014594,2083347.123785,2:mMTC,Malicious
664411.987709,2390.822166,1.882999,1.8412,1.877015,1.859243,1.855274,1.867185,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1217216.396539,75,258.799988,5439.04464,951.846495,4376.412785,2,0,2,18.181818,0,0,4.260472,1.612525,2.152154,RST,64128,65024,NA,NA,298900715,1805713927,0.014945,0.001878,0.012319,2044859.338329,2:mMTC,Malicious
664579.160596,2388.833639,1.825621,1.871979,1.840927,1.880262,1.855516,1.879159,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1169402.448704,75,258.799988,5458.56223,956.444743,4497.215047,2,0,2,18.181818,0,0,4.256057,1.630188,2.170501,RST,64128,65024,NA,NA,298900715,1805713927,0.013941,0.001826,0.012431,2040029.561286,2:mMTC,Malicious
664377.170498,2356.643027,1.886647,1.881793,1.888005,1.850013,1.88986,1.832109,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1253933.174854,75,258.799988,5333.114636,957.530457,4395.925087,1.238334,0,1.60038,16.34228,0,0,4.360668,1.635874,2.115636,RST,64128,65024,NA,NA,298900715,1805713927,0.014461,0.002035,0.013059,2059744.912024,2:mMTC,Malicious
664271.053938,2445.941734,1.846909,1.8406,1.830604,1.863659,1.853714,1.828022,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1261776.743427,75,258.799988,5422.30408,972.646818,4413.25262,2,0,2,18.181818,0,0,4.221038,1.585555,2.16114,RST,64128,65024,NA,NA,298900715,1805713927,0.014297,0.001796,0.012332,2044593.385076,2:mMTC,Malicious
664071.968471,2338.384183,1.837515,1.826101,1.856485,1.854022,1.829019,1.8786,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1596.439524,305.900394,1294,1161654.041884,75.325507,258.799988,5345.4525,973.477127,4374.303386,1.472746,0,1.970662,15.619558,0,0,4.326927,1.618055,2.111322,RST,64128,65024,NA,NA,298900715,1805713927,0.015165,0.001795,0.013452,2078889.183762,2:mMTC,Malicious
664067.374472,2333.622337,1.892212,1.857697,1.8665,1.877426,1.838999,1.838423,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1601.141777,300.708177,1294,1161901.603027,76.683573,258.799988,5470.971814,982.835571,4389.762303,1.228915,0,1.776226,11.49661,0,0,4.184581,1.598999,2.167091,RST,64128,65024,NA,NA,298900715,1805713927,0.014935,0.001928,0.012217,2188510.459132,2:mMTC,Malicious
664292.977247,2358.905332,1.88795,1.847482,1.850944,1.889948,1.862876,1.831717,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1187362.970417,75,258.799988,5362.907474,966.549939,4423.111711,2,0,2,18.181818,0,0,4.304719,1.609471,2.164395,RST,64128,65024,NA,NA,298900715,1805713927,0.014098,0.001709,0.013045,2046078.59634,2:mMTC,Malicious
664162.60121,2388.602984,1.878274,1.872676,1.8575,1.86144,1.844971,1.870972,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1184739.672222,75,258.799988,5365.432602,954.681268,4456.296369,1.07055,0,1.696538,17.090083,0,0,4.355593,1.617311,2.181132,RST,64128,65024,NA,NA,298900715,1805713927,0.014281,0.002033,0.01303,2054265.611631,2:mMTC,Malicious
664364.945198,2533.387931,1.880192,1.893644,1.8647,1.830756,1.865474,1.850165,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1227385.714203,75,258.799988,5524.588678,951.202627,4483.073945,2,0,2,18.181818,0,0,4.250897,1.604879,2.162421,RST,64128,65024,NA,NA,298900715,1805713927,0.014741,0.001904,0.012961,2044939.462606,2:mMTC,Malicious
664072.08012,2337.622292,1.85491,1.82953,1.855951,1.85935,1.874727,1.883215,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1598.585448,306.760508,1294,1162800.536931,76.238766,258.799988,5377.177309,979.041189,4359.713331,1.078821,0,1.969973,16.328193,0,0,4.230058,1.60072,2.132743,RST,64128,65024,NA,NA,298900715,1805713927,0.014879,0.002051,0.012518,2068485.96081,2:mMTC,Malicious
664073.130965,2337.938514,1.838301,1.899447,1.84205,1.895349,1.858821,1.871275,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1600.684209,305.791297,1294,1163112.992079,75.884665,258.799988,5481.56443,972.614247,4404.552865,1.12618,0,1.942686,14.828046,0,0,4.338975,1.583033,2.121158,RST,64128,65024,NA,NA,298900715,1805713927,0.015887,0.002022,0.01409,2082427.360605,2:mMTC,Malicious
664344.038203,2408.368562,1.865655,1.853743,1.867305,1.853977,1.869703,1.853552,tcp,0,0,cs0,cs0,63,59,1,5,Status,9,4,5,1594,300,1294,1181832.941224,75,258.799988,5344.408492,978.857995,4537.832735,2,0,2,18.181818,0,0,4.273247,1.588865,2.117418,RST,64128,65024,NA,NA,298900715,1805713927,0.014942,0.002029,0.012803,2038698.718661,2:mMTC,Malicious
455256.155511,273.424067,3.395407,3.557411,3.545962,3.549142,3.404549,3.586738,tcp,0,0,cs0,cs0,63,59,1,5,Start,12.563688,7.173698,5.598764,1071.532339,734.373661,380.849617,94448.336639,101.448959,69.000838,2131.467469,1508.485846,667.253112,2,1,1,13.542998,0,0,3.528622,1.862392,1.302902,CON,64256,65024,NA,NA,429593105,4291264145,1.045856,1.022735,0.023049,2052077.767743,2:mMTC,Malicious
455289.404498,303.174184,2.747736,3.379725,3.242184,3.320678,2.690337,3.159469,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.131833,7.445634,5.112809,1220.280646,750.643076,353.997401,99441.819154,103.825361,68.833619,3291.10805,1978.690103,756.480785,2,1,1,13.287217,0,0,4.968489,1.965951,1.27678,CON,64256,65024,NA,NA,429593105,4291264145,1.04629,1.022124,0.026533,2061047.390839,2:mMTC,Malicious
455272.510537,292.124683,3.403434,3.413639,3.38581,3.625951,3.49913,3.576612,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.524008,7.822168,5.171785,1069.726229,774.453192,405.956136,91790.598096,100.477936,68.982037,2302.543044,1497.108387,691.983836,2,1,1,13.504044,0,0,3.495086,1.805119,1.205554,CON,64256,65024,NA,NA,429593105,4291264145,1.025754,1.019416,0.023013,2073493.759331,2:mMTC,Malicious
455244.49707,249.258489,3.149859,3.220735,3.334282,3.091501,3.367173,3.283159,tcp,0,0,cs0,cs0,63,59,1,5,Start,10.334323,6.454324,4.067081,928.252254,651.650579,293.753439,91877.6931,99.892465,68.601922,2055.927546,1436.760786,634.894757,1.093829,1,0.066838,12.601621,0,0,3.085435,1.753502,1.122037,CON,64256,65024,NA,NA,429593105,4291264145,0.441109,0.362738,0.028963,2052888.505795,2:mMTC,Malicious
455255.557048,204.713505,3.13504,3.271145,2.949072,3.384191,3.047316,2.986324,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.88574,6.913297,4.449262,991.42918,684.345645,296.990631,77639.639038,102.006712,69.120347,2051.541493,1418.411447,563.711895,1.152033,1,0.354563,13.642516,0,0,3.059236,1.69719,1.04621,CON,64256,65024,NA,NA,429593105,4291264145,0.926954,0.266763,0.026578,2051079.550562,2:mMTC,Malicious
455197.099264,217.560501,3.128743,3.249864,2.975326,2.970571,3.146338,3.229836,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.506126,6.621705,4.118045,1028.86205,677.28039,330.388351,84308.252237,100.328656,68.598595,2019.398871,1450.890048,652.069287,1.289685,1,0.644967,10.083702,0,0,3.239395,1.757138,1.137643,CON,64256,65024,NA,NA,429593105,4291264145,0.778084,0.318179,0.02804,2056083.590572,2:mMTC,Malicious
455245.730215,228.772659,3.072223,3.219046,3.191967,3.235042,3.020371,2.969702,tcp,0,0,cs0,cs0,63,59,1,5,Start,11.207504,6.243786,4.609072,931.139911,667.128776,330.545943,86735.443091,105.368742,69.046683,2011.580061,1414.408525,557.067677,1.965469,1,0.035489,10.232146,0,0,3.073574,1.728106,1.028875,CON,64256,65024,NA,NA,429593105,4291264145,0.13824,0.033616,0.028072,2050797.968898,2:mMTC,Malicious
455282.277759,223.044411,3.67164,3.841817,3.849213,3.527209,3.927647,3.42115,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.120353,7.433214,5.183112,1094.020658,783.981776,394.619976,76728.481326,98.887219,67.707001,2069.118194,1413.294565,667.131964,1.993246,1,0.199332,7.500716,0,0,3.279119,1.771826,1.248703,CON,64256,65024,NA,NA,429593105,4291264145,0.315573,0.205769,0.03237,2045053.489291,2:mMTC,Malicious
455273.351726,290.280638,3.296955,2.914369,2.783499,2.833435,3.026414,3.275017,tcp,0,0,cs0,cs0,63,59,1,5,Start,12,7,5,1048.483528,700.847813,346,96456.708601,99.652211,69.199997,2267.193657,1436.93158,687.560748,2,1,1,14.285714,0,0,3.444541,1.818284,1.280724,CON,64256,65024,NA,NA,429593105,4291264145,1.016056,0.752137,0.028352,2055274.341565,2:mMTC,Malicious
455270.611908,181.469648,3.609058,3.871481,3.397194,3.762899,3.499865,3.913322,tcp,0,0,cs0,cs0,63,59,1,5,Start,12.70994,7.313085,5.315559,1156.10122,705.718262,371.811936,91812.389675,98.629168,68.458558,2072.807676,1394.145488,656.760716,1.587955,1,0.959434,7.392719,0,0,3.270584,1.772073,1.250645,CON,64256,65024,NA,NA,429593105,4291264145,0.319944,0.904328,0.027899,2040660.091378,2:mMTC,Malicious
455285.42544,305.980497,2.84882,2.749217,2.929344,3.37592,2.710131,3.252809,tcp,0,0,cs0,cs0,63,59,1,5,Start,13.660968,7.600461,5.460454,1054.768847,819.838607,383.871735,98793.876229,101.793779,68.848006,3305.006261,2074.921397,829.544309,2,1,1,13.853509,0,0,3.340882,2.216227,1.404693,CON,64256,65024,NA,NA,429593105,4291264145,1.04621,1.020457,0.026546,2054400.123045,2:mMTC,Malicious
455272.241118,287.672959,3.038414,2.992972,2.742188,3.132563,3.056935,3.151325,tcp,0,0,cs0,cs0,63,59,1,5,Start,12,7,5,1054.542209,706.426375,346,95979.900281,100.694454,69.199997,2200.023903,1544.053073,755.298302,2,1,1,14.285714,0,0,3.48691,1.919033,1.183806,CON,64256,65024,NA,NA,429593105,4291264145,0.278439,0.086654,0.040574,2050929.279318,2:mMTC,Malicious
455143.643953,152.341495,3.730788,3.710752,3.679574,3.882714,3.768885,3.879834,tcp,0,0,cs0,cs0,63,59,1,5,Start,14,8,6,1222.945755,805.695306,411.991945,78082.00644,103.070327,68.035676,2116.725809,1545.511788,729.668153,1.219309,1,0.315555,8.22617,0,0,3.291131,1.844125,1.334626,CON,64256,65024,NA,NA,429593105,4291264145,0.944074,0.894049,0.01166,2064375.608707,2:mMTC,Malicious
